x, y, z
27375.81,4593.22,99.15
26183.64,3041.41,36.43
27341.72,4543.20,-156.50
26203.68,3036.97,72.24
27290.40,4598.57,-51.03
26193.63,3035.02,129.19
27324.22,4588.47,2.23
26191.74,3042.94,307.98
27325.49,4567.26,16.14
26200.70,3015.20,95.74
27318.07,4552.67,-232.34
26220.58,3018.70,49.58
27341.44,4557.48,-113.53
26170.52,3047.75,216.37
27316.51,4577.78,16.65
26184.63,3043.55,-22.23
27301.54,4562.15,153.51
26225.76,3002.27,-54.07
26525.37,4440.00,204.77
27388.20,4535.57,23.62
26134.21,3039.64,193.39
26541.22,4529.24,-193.71
27321.52,4575.05,-38.82
26208.28,3040.82,96.93
27251.21,4578.70,-175.03
26234.66,2985.67,0.60
26515.26,4502.13,217.63
27310.94,4588.92,-88.68
27303.89,4584.46,-98.83
26237.11,3006.91,46.28
27324.64,4556.22,261.63
26246.01,3027.66,38.37
27302.92,4606.63,47.43
27299.71,4593.42,-17.51
26196.64,3030.30,225.27
27312.44,4555.37,-74.01
27342.99,4569.05,-82.32
27305.62,4587.80,-24.16
26207.15,3025.44,26.81
27314.43,4549.94,-4.39
26180.38,3024.04,146.54
27303.62,4548.87,30.07
26224.89,3027.84,58.65
27311.39,4551.33,237.15
26197.62,3007.18,175.74
27351.89,4552.90,0.38
26175.75,3038.25,-106.68
27300.69,4589.97,36.11
26201.79,3038.70,117.13
26472.40,4513.72,253.43
27302.89,4594.28,51.41
26189.41,3041.91,59.39
26445.79,4509.30,149.51
27292.45,4628.01,144.80
26205.77,3023.49,99.34
27330.58,4592.79,-6.34
27313.94,4588.93,39.15
26216.00,3003.22,34.24
27320.98,4595.86,53.71
26176.23,3024.53,66.60
27303.23,4602.39,-25.28
26177.91,3040.72,99.70
27314.89,4600.09,49.90
26201.26,3065.94,43.12
27308.96,4603.61,19.89
26195.28,3024.87,138.35
27319.94,4600.68,22.77
26181.65,3025.25,164.26
27290.18,4575.66,-33.33
26248.74,3044.30,31.88
27298.89,4593.84,29.28
27293.89,4588.05,-5.86
26183.17,3043.83,-203.53
27306.54,4578.62,-16.37
27250.58,4600.05,56.28
26214.36,3050.03,183.84
27326.64,4586.07,-55.50
27301.59,4596.35,187.33
26214.75,3019.44,61.64
27305.13,4542.73,39.08
26225.38,3001.54,-183.47
27276.33,4562.13,-109.92
26266.39,2953.53,1.71
27318.62,4576.97,-83.15
26230.46,3044.78,105.67
27309.09,4593.21,-5.38
27304.00,4588.64,107.51
26216.64,3013.00,82.06
27274.06,4581.92,38.38
27303.04,4601.38,229.90
26211.20,3000.25,152.50
27286.16,4602.12,78.41
26233.48,3012.99,287.12
26221.46,3035.42,69.06
27346.84,4537.23,-60.88
26164.95,3012.32,-180.13
27313.52,4558.08,42.11
27304.70,4618.98,-19.48
27277.13,4599.64,129.00
26234.05,3030.06,-127.37
27330.04,4587.88,-122.26
26218.23,3033.65,118.74
27317.49,4604.38,20.45
26233.76,3023.00,162.66
27310.53,4589.76,-8.97
26152.92,3017.72,269.01
27310.13,4556.72,81.33
26199.57,3011.23,59.46
27319.20,4558.68,-25.68
26245.05,3014.38,40.76
27305.12,4601.62,-81.33
27301.82,4558.39,-13.87
26237.28,2998.64,190.79
27286.56,4601.75,41.48
27304.33,4561.83,74.67
26253.38,3024.40,75.37
26544.71,4506.26,133.93
27312.28,4576.22,81.73
27321.24,4689.42,-65.64
27306.04,4587.09,24.28
26205.56,3000.15,304.82
27287.48,4614.60,-40.07
27309.70,4563.57,-98.84
26185.95,3015.88,55.39
27290.14,4587.79,80.43
26554.23,4500.58,193.95
27332.69,4550.60,262.33
27293.50,4574.66,100.42
26176.51,3023.60,257.62
27296.51,4590.79,11.04
27291.69,4602.90,82.83
27286.73,4559.80,-97.43
27295.60,4607.29,-33.99
26192.40,3006.30,154.02
27277.35,4578.21,173.94
26204.73,3018.49,84.33
27274.04,4600.51,49.91
27277.65,4550.14,205.92
27297.54,4599.97,70.86
26266.18,2995.73,263.90
27290.95,4606.95,-250.83
26182.29,3013.32,184.45
27271.03,4590.20,59.33
26217.60,3024.47,179.27
27280.50,4585.30,46.44
27294.64,4559.89,144.96
26570.04,4508.49,257.74
27288.65,4602.15,-97.56
26151.08,3058.82,127.82
27316.24,4541.79,-190.46
27295.03,4564.01,227.67
26112.33,3022.24,296.30
27300.89,4567.78,-15.29
26140.65,3059.20,297.72
27305.37,4608.05,-35.83
27334.05,4567.75,-9.00
26193.08,3032.48,103.32
27273.69,4587.75,57.72
26219.11,3030.48,136.32
27268.72,4602.82,-17.43
27304.78,4621.16,-125.27
26124.61,3060.60,295.21
27263.55,4632.09,-91.70
26155.94,3061.09,412.10
27282.06,4632.00,40.96
26199.60,3001.25,234.49
27320.78,4600.03,-52.38
26242.42,3029.62,169.26
27286.36,4602.51,-120.41
26176.10,3072.76,110.08
27294.87,4582.20,29.02
26235.01,3025.45,53.63
27299.71,4610.52,-1.60
26182.03,3029.47,56.14
27262.92,4596.13,-207.76
26183.08,3067.65,3.05
27263.86,4615.21,-45.80
26219.62,3011.44,15.70
26182.24,3065.07,-6.91
27265.73,4627.35,-129.51
26192.82,3061.27,13.94
27315.45,4602.45,52.05
26179.37,3052.91,180.18
27314.34,4602.38,34.89
26154.98,3052.45,245.36
27298.09,4596.05,68.82
26176.01,3031.20,57.37
26155.06,3027.48,173.90
27241.17,4663.68,-235.93
26151.69,3042.25,172.27
27278.58,4613.13,-6.89
26194.09,3043.66,28.66
27304.94,4614.61,-106.16
26179.45,3017.43,239.83
27306.73,4628.15,68.29
26201.71,3051.11,-12.69
27316.56,4608.95,25.17
26186.03,3039.68,109.55
27317.46,4640.82,38.10
26199.83,3026.31,-14.82
27291.71,4618.23,111.15
26191.75,3056.46,170.60
27332.77,4588.09,14.21
26215.68,3048.72,25.79
27318.57,4625.63,8.74
26183.50,3043.85,188.65
27301.97,4642.58,-104.29
27335.96,4602.17,-49.47
26156.45,3036.33,-293.30
27292.07,4584.67,49.85
26203.70,3043.70,68.46
27314.06,4596.60,86.47
26192.38,3031.44,141.39
27296.09,4622.32,26.57
26223.06,3039.10,33.61
27298.30,4630.70,28.63
26156.77,3042.25,-271.39
27326.14,4602.56,4.56
26225.03,3019.52,48.60
27229.65,4581.83,124.81
26195.65,3050.72,38.46
27278.85,4597.08,-66.08
27320.49,4577.67,-81.81
26205.83,3027.42,221.24
27322.14,4602.97,34.60
26227.05,3009.26,32.10
27290.97,4623.17,65.98
27298.92,4641.37,3.60
26173.79,3006.11,87.15
26512.78,4505.92,244.65
27326.82,4561.37,-133.60
26212.45,3042.97,43.82
26529.93,4463.44,296.59
27302.77,4567.81,20.44
26218.94,3034.51,85.32
26552.74,4495.29,137.19
27309.08,4601.21,-72.20
27257.64,4587.17,-33.33
26165.63,3035.92,268.56
27290.46,4596.79,-10.44
26178.94,3034.70,-91.10
27314.59,4569.95,46.57
26184.46,3042.51,122.38
27321.41,4597.49,-156.20
26186.22,3017.14,187.82
27301.78,4598.88,-56.99
26192.44,3024.04,54.10
27293.99,4595.12,55.97
26196.17,3022.25,133.14
27305.30,4623.04,38.12
26179.53,3006.66,101.89
26543.41,4503.14,285.85
27292.94,4598.32,1.81
26213.03,3043.81,7.61
27270.21,4634.31,48.43
26192.78,3051.80,79.80
26183.04,3035.56,128.50
27328.69,4598.61,-11.48
26186.72,3031.58,83.50
27309.29,4589.67,45.68
26163.85,3036.14,198.50
27291.66,4603.60,-27.61
26211.39,3029.80,48.89
26209.46,3024.54,61.28
27293.28,4633.39,-59.19
26202.69,3009.49,-112.87
27310.62,4577.79,-45.67
26196.60,3039.40,244.73
27303.37,4595.68,21.22
27285.64,4588.01,5.13
26174.36,3048.06,101.55
27296.64,4616.14,-9.37
26195.17,3030.61,19.06
26250.79,3015.79,107.07
26173.45,3029.93,-190.96
27272.12,4576.02,16.19
26227.20,3043.55,98.14
27296.55,4620.91,-17.49
26236.55,3005.81,78.65
27300.28,4592.47,23.85
26206.82,3043.46,53.74
27273.56,4629.93,27.68
26233.10,3014.20,-21.66
27305.31,4609.65,30.42
26230.73,3023.75,84.65
26437.06,4485.46,179.36
27280.27,4566.62,113.89
26219.98,3016.68,101.50
27306.46,4539.78,-25.62
26236.31,3019.94,86.81
27327.58,4606.01,134.50
26214.27,3025.41,212.68
27293.31,4574.21,27.53
26245.71,3021.96,94.88
27338.52,4557.68,-51.61
26197.88,3020.26,158.69
26215.04,3002.40,11.88
27343.46,4569.32,34.79
26205.04,3014.90,-30.99
27254.38,4589.34,258.99
26207.41,3006.32,239.43
27308.47,4580.27,-233.68
26218.04,3010.78,104.13
27259.46,4545.77,241.34
26191.82,3041.95,151.43
26199.78,3032.91,171.67
27304.67,4600.53,31.55
26204.98,3007.11,84.09
26584.48,4477.94,290.66
26215.14,3028.48,127.67
26554.28,4464.00,286.42
27288.84,4582.81,-1.01
26208.48,3009.58,97.90
27294.52,4596.41,93.31
27285.53,4594.57,-16.61
26200.95,3028.67,34.66
27296.71,4584.47,36.38
26208.05,3011.65,111.71
27317.54,4586.59,64.81
26212.01,3021.66,56.02
27325.54,4579.43,25.44
27315.92,4604.87,-25.45
26205.37,3006.42,66.89
27310.41,4605.74,8.60
26228.43,3039.03,-8.06
27271.29,4581.29,-166.52
26215.25,3020.99,69.52
27309.89,4602.50,71.22
26242.62,2986.98,145.60
26251.22,3020.52,40.56
27260.46,4574.49,31.81
26205.99,2990.38,220.63
27234.30,4560.42,173.36
26214.02,3026.30,40.96
26186.31,3030.39,142.34
27279.88,4617.39,-83.82
26219.32,3032.85,94.77
27288.33,4626.93,64.05
26233.69,3015.20,96.62
27268.03,4581.72,91.42
26194.72,3024.43,146.19
27283.86,4611.88,22.59
26230.23,3006.63,-20.99
27266.35,4551.78,42.82
26251.69,2999.68,95.86
27307.32,4563.00,77.48
26221.90,3044.41,42.33
26534.08,4487.16,295.40
26220.25,3036.89,96.89
27267.34,4552.63,-23.07
26205.49,3029.17,124.77
27311.51,4565.13,65.59
26212.61,3023.74,70.42
26223.41,3001.19,63.95
27282.45,4612.16,-178.94
26244.90,3029.13,166.54
27246.63,4547.41,204.53
27286.82,4576.12,187.96
26228.01,3029.10,73.45
27293.28,4587.88,62.83
26237.45,3053.17,108.64
27311.57,4592.92,29.86
26230.50,2997.17,-2.32
27312.70,4577.22,19.57
26216.27,3012.62,48.04
26203.34,3027.76,35.05
27290.95,4613.01,-81.58
26220.11,3037.18,65.39
27275.28,4576.37,210.14
26217.54,3018.57,76.36
27313.51,4577.55,49.18
26172.68,3021.27,177.79
27263.22,4594.94,48.97
26233.25,3019.73,195.20
27242.98,4569.74,440.69
26241.15,2997.96,41.59
26538.27,4494.71,257.05
27296.86,4618.02,20.49
26233.96,3058.07,39.93
27282.43,4601.51,-6.57
26222.64,3032.97,175.51
27280.93,4635.01,40.94
27304.33,4628.49,61.35
26215.58,3006.49,29.13
26192.63,3022.29,211.67
26213.88,3014.43,53.80
27323.36,4554.61,31.12
26203.19,3033.68,98.36
27281.51,4576.27,10.13
26200.32,3035.44,101.85
27320.12,4574.89,-96.72
26265.06,3019.71,64.38
27264.04,4596.25,-31.15
26206.98,3029.40,221.08
26213.28,3021.47,75.27
27298.41,4600.77,64.22
26198.99,3027.77,61.09
27326.93,4593.57,13.05
26229.51,3009.57,9.43
26519.23,4554.31,426.19
27301.12,4607.60,-116.14
26225.73,3030.26,102.87
26499.28,4489.04,204.47
27273.31,4582.10,24.37
26206.80,3006.50,95.67
27282.55,4598.01,60.76
26236.32,3016.74,74.29
26572.34,4490.91,285.15
27301.48,4639.07,-32.58
26191.56,3027.09,78.05
27273.48,4608.79,-132.45
26206.66,3027.89,68.00
26227.81,2998.33,85.84
27293.44,4592.65,-110.05
26228.19,3002.03,28.76
27293.10,4592.26,119.88
26225.25,3010.89,82.23
26605.64,4487.46,204.31
27304.47,4599.63,-79.80
26237.01,3047.90,88.26
27308.32,4572.51,74.32
26228.43,3028.11,60.50
27294.09,4600.36,38.99
26222.09,3020.99,97.89
27300.78,4568.28,-152.57
26195.18,3003.23,289.11
27291.04,4580.24,118.30
26216.38,3032.37,122.00
27323.50,4608.39,74.44
26239.19,3033.78,59.34
27325.39,4618.43,71.20
26226.84,3020.27,40.61
27332.46,4608.77,-7.54
26212.80,2996.23,-39.55
27339.62,4616.95,-88.60
26195.04,3023.92,35.06
26217.89,3003.15,46.08
27290.04,4570.78,330.58
27268.71,4594.09,101.61
26225.26,3037.85,62.11
26559.16,4485.83,420.71
27290.50,4550.32,32.42
26222.52,3053.21,47.67
27281.30,4601.18,12.89
26223.89,3039.24,76.86
26229.59,3031.32,182.72
27266.47,4598.48,149.11
26185.68,3007.08,152.87
27268.63,4587.11,53.77
26219.10,3009.79,91.53
27310.52,4604.26,51.08
26184.58,3009.04,248.51
27272.12,4601.25,-60.14
26182.20,3036.54,193.28
26204.49,3009.00,162.83
27304.73,4587.91,65.32
26188.07,3044.05,124.71
27301.80,4558.55,70.87
26206.90,3027.59,142.87
27270.68,4588.40,-70.99
26194.30,3017.73,97.12
26512.71,4501.61,169.20
27299.31,4609.33,34.34
26216.41,3035.08,50.67
27269.46,4570.55,-0.87
26233.99,3024.79,73.29
27306.12,4601.21,11.24
26194.13,3046.55,72.97
27317.75,4598.25,-40.83
26218.57,3042.83,46.97
27290.77,4620.09,-30.03
26226.23,3026.81,128.29
27293.06,4608.57,-20.98
26176.76,3045.89,-181.26
27280.42,4610.98,-65.77
26211.64,3036.54,70.33
26587.55,4547.82,-244.06
26215.29,3025.80,99.39
26545.31,4479.35,156.10
26211.62,3020.26,84.98
26537.48,4504.94,158.25
27287.62,4627.69,20.17
26204.16,3035.95,101.48
26575.91,4510.55,206.98
27277.97,4618.86,-43.25
26204.26,3014.97,28.27
27294.21,4581.64,-32.40
26210.66,3030.49,37.24
27293.60,4618.15,-100.50
26208.76,3029.58,-46.06
27325.61,4618.07,-83.16
26197.83,3028.66,65.35
26244.46,3040.29,69.54
27287.11,4603.61,-33.67
26248.02,3031.10,50.55
27305.87,4586.62,-127.67
26183.58,3031.66,106.60
26516.05,4481.09,246.46
27298.91,4596.14,-11.45
26182.28,3043.07,143.48
26508.77,4500.71,224.16
27331.30,4647.74,68.60
26227.07,3021.52,46.44
27304.79,4610.00,50.63
26246.16,3050.77,81.45
27332.52,4596.83,45.02
26185.09,3047.81,260.95
27279.43,4584.56,-145.04
26251.45,3029.39,73.22
27294.17,4603.83,-287.71
26195.55,3040.01,172.25
26202.66,3020.76,207.11
27319.37,4605.75,41.20
26230.74,3033.05,71.27
27284.09,4607.78,-109.90
26227.04,3029.16,115.77
26206.69,3038.27,81.13
27284.73,4583.05,-43.74
26207.63,3031.65,13.89
27281.43,4598.34,-45.27
26217.40,3028.48,63.79
27337.31,4612.34,-45.69
26196.12,3023.22,70.79
27268.62,4636.27,-147.04
26188.49,3014.33,55.98
27299.43,4601.07,-15.02
26201.32,3035.58,10.18
27273.34,4617.80,-65.81
26215.92,3027.99,79.99
27285.84,4619.92,-77.06
26180.10,3011.31,153.39
27298.81,4636.29,2.62
26224.52,3028.89,64.72
27289.06,4611.89,-1.78
26206.19,3032.67,-27.90
27282.03,4607.12,19.19
26213.84,3041.83,46.56
27283.03,4605.72,71.67
26214.02,3019.71,-111.26
27286.30,4566.15,199.53
26189.45,3050.52,115.23
27302.89,4599.08,-154.89
26225.47,3034.50,53.30
27286.99,4569.89,22.79
26218.68,3022.54,103.54
27314.88,4609.54,-109.09
26219.73,3030.12,25.99
27320.05,4604.54,-100.71
26226.78,3007.99,70.40
27254.72,4601.08,233.72
26209.15,3022.52,99.17
26200.98,3027.69,90.60
27310.52,4599.01,-180.63
26215.19,3023.65,99.30
27315.79,4633.68,15.66
26197.21,3033.45,289.84
27327.89,4623.23,-45.27
26225.96,3030.90,85.55
27311.09,4584.73,-88.00
26213.05,3018.63,28.44
27250.11,4598.16,-22.38
26220.64,3030.14,29.62
27296.01,4610.38,24.69
26241.46,3019.70,42.41
27293.94,4550.93,-68.45
26223.98,3018.58,43.71
26247.15,3016.82,81.39
26260.80,3014.94,63.27
27318.53,4603.04,-66.15
26238.93,3044.58,-56.59
27313.32,4630.93,26.55
26212.62,3033.06,31.14
27305.94,4615.90,5.10
26248.59,3029.62,71.19
27279.65,4633.88,-98.32
26212.21,3057.17,-99.87
27276.38,4606.96,-46.75
26238.84,3049.60,93.25
27303.74,4606.75,-135.17
26227.50,3029.73,73.71
26548.92,4518.60,244.62
26251.85,3030.42,71.15
26626.00,4443.80,301.96
27300.47,4592.72,50.41
26217.91,3061.64,-23.82
26219.39,3021.89,-38.91
26592.03,4445.90,236.25
27285.17,4618.72,26.95
26208.79,3021.94,35.77
27248.27,4612.07,250.39
26208.08,3040.09,70.48
27278.32,4628.93,-61.96
27276.34,4607.58,-109.66
26193.57,3039.27,-21.84
26244.63,3038.65,73.54
26223.01,3020.91,95.06
26227.53,3025.23,60.38
26229.74,3041.31,84.44
26224.15,3017.47,-4.39
27279.38,4626.30,-3.98
26199.87,3045.38,72.70
27333.10,4611.79,-41.48
26202.60,3034.39,86.51
27285.73,4565.39,25.03
26211.38,3033.65,17.55
27279.05,4610.82,-3.53
26227.40,3049.62,52.62
27281.85,4640.81,-113.03
26221.73,3039.04,76.25
27284.31,4643.14,-140.36
26240.77,3037.57,43.73
27313.22,4634.84,-24.36
26225.48,3014.66,111.54
27307.92,4649.01,-5.00
26216.22,3043.49,104.57
27321.93,4634.32,6.03
26191.34,3030.42,-18.83
27340.15,4628.10,35.35
26175.75,3028.49,429.23
27318.29,4595.17,17.42
26235.38,3005.18,22.16
27313.51,4647.27,20.31
26223.61,3033.75,62.41
27311.21,4616.69,8.07
26194.31,3039.31,-11.17
27297.98,4602.90,-43.70
26205.67,3048.30,93.22
27265.22,4605.82,-136.51
27331.75,4621.33,-114.13
26188.36,3045.07,79.54
27296.09,4653.86,47.94
26220.76,3029.39,101.79
26200.61,3025.21,-37.45
27289.00,4560.88,-45.63
26220.26,3063.90,64.33
27270.57,4580.44,-15.24
26213.74,3034.41,24.78
26494.83,4514.12,-142.15
26212.35,3008.85,-41.77
27306.42,4642.90,-69.11
26665.34,4490.09,308.38
26567.08,4515.82,-272.87
27274.83,4632.32,15.46
27287.18,4625.76,15.53
26193.86,2998.81,-211.60
27291.26,4618.00,-2.31
27290.55,4616.47,22.27
26201.13,3034.29,49.05
26197.05,3029.84,78.90
27270.87,4613.88,52.57
26249.43,3031.68,87.26
27281.43,4613.60,-18.01
26166.33,2999.24,-286.28
27298.05,4623.55,10.46
26187.54,3047.31,92.71
27297.75,4614.26,20.34
26189.01,3042.09,124.76
27302.10,4621.09,-49.21
26180.71,3034.42,-44.03
26212.35,3017.21,7.66
27308.99,4614.83,-47.71
26183.87,3041.89,90.09
27286.53,4587.56,11.66
26204.20,3033.38,30.28
27298.82,4617.02,25.04
26204.10,3034.44,56.85
27270.24,4613.28,-11.00
26199.89,3042.45,68.98
27313.62,4618.20,-211.63
26213.28,3038.17,38.00
27296.88,4639.04,-40.68
26216.27,3040.93,69.05
27303.93,4633.16,-81.77
26183.78,3033.03,-30.08
27278.37,4608.83,33.08
26174.35,2999.35,-284.17
27297.60,4597.50,48.29
26221.86,3038.32,33.45
27330.20,4581.10,85.19
26160.94,3019.05,172.75
27310.88,4628.13,20.52
26227.74,3060.97,34.39
27312.95,4608.84,-23.02
26152.99,3028.95,-119.68
27313.30,4599.62,11.50
26190.56,3030.43,47.43
27308.99,4597.64,17.07
26207.27,3030.90,41.45
27310.90,4619.77,-36.74
26199.83,3026.22,46.76
27315.61,4622.15,24.23
27251.54,4629.10,-136.00
26199.25,3042.49,49.18
26171.86,2986.67,224.35
27329.59,4602.08,9.25
26202.03,3022.45,77.91
26182.79,3033.09,16.54
27324.71,4575.75,29.93
26200.32,3029.36,-15.23
27322.21,4610.26,-1.53
26196.87,3020.91,59.76
27313.61,4615.54,-40.28
26198.70,3040.39,43.47
27292.61,4573.86,211.07
26191.75,3046.32,70.48
27278.64,4605.27,37.91
26185.62,3012.55,174.26
27298.67,4631.11,-29.09
26173.28,2993.22,-209.22
27297.82,4626.75,-81.20
27289.26,4606.61,53.27
26189.63,3047.41,-85.89
27306.77,4610.60,-33.61
26197.49,3053.68,-12.99
27341.18,4603.67,-108.65
26212.41,3038.41,121.57
27295.12,4636.84,-43.68
26209.53,3023.60,54.18
27310.94,4604.39,15.46
26219.20,3037.45,48.33
27303.13,4627.67,-14.81
26207.65,3030.89,30.76
27286.45,4600.92,-98.48
26216.16,3044.21,43.57
27300.06,4610.47,25.73
27274.88,4607.27,53.94
26198.93,3028.98,73.54
27294.35,4628.05,0.92
26208.00,3047.79,58.25
27324.57,4614.99,39.11
27303.81,4581.07,23.75
26181.60,3066.52,20.99
27295.14,4621.02,7.96
26230.95,3031.36,75.86
27302.07,4601.99,-34.68
26180.44,3018.60,14.76
27279.01,4598.76,-12.49
26197.80,3037.69,89.22
27310.08,4572.12,11.66
26200.91,3059.09,11.87
27277.14,4627.31,-46.40
26215.48,3056.51,100.05
27262.52,4582.55,67.15
26220.99,3030.70,110.76
27300.55,4611.72,-59.23
26233.24,3021.09,21.16
27305.02,4652.84,-26.89
26195.51,3062.02,48.50
27284.80,4604.56,-37.20
26211.95,3041.09,17.11
27281.29,4610.81,50.76
26210.71,3032.05,-0.92
26196.91,3030.88,-40.14
27307.98,4586.58,3.68
26211.56,3063.95,44.81
27284.53,4648.92,-73.70
26235.59,3050.79,45.61
27288.02,4627.00,-31.31
26170.00,3059.68,-51.74
27305.78,4576.96,4.72
27292.97,4612.68,28.83
26190.21,3050.64,76.35
27312.18,4594.52,-15.33
26186.00,3038.92,31.27
27299.66,4610.12,-51.57
27318.16,4610.12,-20.74
26186.29,3034.77,-107.09
27303.93,4601.86,39.14
26202.50,3058.81,43.76
27313.00,4586.86,1.39
26189.68,3043.41,40.63
27276.88,4568.99,110.81
26231.64,3071.51,-104.38
27301.59,4628.91,43.89
26211.33,3038.38,55.76
27284.38,4594.29,52.69
26200.37,3007.93,-15.79
27300.41,4611.69,-115.09
26215.49,3035.11,-86.11
27271.40,4625.02,-146.79
26188.81,3001.29,-89.07
27307.57,4605.05,82.69
26204.56,3055.26,29.80
27293.71,4637.06,1.47
26233.00,3019.74,-61.93
27250.48,4578.81,141.88
26169.46,3018.89,149.93
27308.07,4618.90,23.72
26198.86,3057.46,76.46
27302.85,4612.13,116.88
26203.81,3024.14,53.48
27304.58,4600.39,86.68
26206.69,3033.08,-21.98
27282.01,4621.16,-6.31
27276.06,4600.37,-18.45
26192.15,3055.25,135.60
27291.14,4616.76,75.12
26195.78,3037.13,67.72
26171.19,3042.26,34.90
27279.94,4552.70,210.29
26223.80,3017.92,17.09
27305.82,4628.66,-13.18
26235.61,3023.50,29.74
26189.81,3008.03,33.70
27305.32,4613.75,-153.66
26211.49,3034.20,75.83
27296.50,4583.23,-10.09
27329.25,4617.75,14.39
26160.08,3026.93,111.83
27306.26,4628.05,-0.39
26203.86,3038.65,37.84
26159.66,3033.34,157.57
27338.72,4635.32,65.22
26167.34,3044.20,6.01
27330.54,4610.10,28.04
27358.92,4593.36,184.36
26210.53,3046.69,24.75
27333.83,4575.09,164.16
26160.41,3008.54,30.97
27296.41,4603.46,115.54
26182.25,3045.14,3.48
27321.21,4610.29,57.56
26188.39,3042.68,33.84
27310.51,4609.44,36.26
26229.04,3022.38,78.97
27338.15,4623.09,48.88
26179.21,3079.70,79.48
27336.01,4600.07,220.97
26209.52,3037.17,-5.39
27337.19,4586.10,-29.04
26214.29,3064.20,-16.19
27320.37,4622.08,-20.12
26223.11,3031.30,-37.21
27300.63,4610.75,15.29
26199.42,2992.18,-48.91
27357.55,4569.91,6.34
26228.32,3019.04,66.83
27312.63,4622.15,-0.92
26214.03,3033.47,203.13
27359.07,4606.79,80.39
27310.92,4606.41,46.59
26191.74,3033.54,0.60
27324.60,4630.40,19.86
26220.73,3042.35,77.77
26582.43,4505.60,358.78
27340.78,4649.81,69.31
26210.16,3040.50,35.25
27320.05,4650.41,-28.33
26219.99,3041.84,111.91
27302.99,4603.67,57.80
26216.76,3029.54,1.69
27304.10,4627.38,-160.16
27305.79,4658.64,-114.48
27311.62,4623.44,-232.98
27315.78,4590.62,-121.25
26181.79,3078.56,-17.61
27321.01,4643.36,28.29
26165.31,3024.71,219.26
27329.32,4601.30,-119.65
26208.58,3007.28,119.04
27331.26,4607.18,-92.14
26223.91,3031.57,18.21
27295.48,4617.97,72.76
26222.40,3077.82,57.68
27344.55,4621.09,32.06
26170.44,3040.22,-54.56
27287.42,4642.63,-13.98
26200.97,3061.26,163.33
27317.59,4602.27,2.97
26207.79,3042.18,80.57
27336.53,4556.74,107.95
26226.18,3032.19,-100.28
27286.67,4666.31,-65.07
26232.56,3035.44,119.89
27328.58,4611.65,4.78
26194.98,3021.89,57.10
27313.18,4632.46,25.24
27338.40,4611.54,179.27
26156.11,3024.58,-40.71
27325.02,4601.88,30.87
26182.25,3039.74,65.80
26194.41,3039.05,17.48
27347.66,4624.22,48.48
26242.60,3035.93,-56.95
27304.15,4618.68,24.78
26222.81,3022.21,48.09
27335.57,4633.11,17.39
26209.79,3048.96,-84.33
27302.72,4588.33,85.52
26199.48,3057.27,70.19
27320.81,4595.46,230.95
26213.88,3019.54,37.95
27304.57,4621.08,-39.18
26125.84,3038.21,187.15
26177.47,3036.96,59.43
27349.86,4587.30,-58.48
26200.46,3044.03,62.51
27274.71,4607.69,97.81
26179.10,3050.80,49.96
27300.08,4604.23,98.25
26223.37,3063.33,38.86
27316.00,4602.38,27.12
26206.34,3037.49,47.24
27305.60,4563.32,-284.56
26217.51,3024.06,2.46
27319.28,4632.10,32.73
26219.81,3014.45,14.91
27328.17,4629.23,-10.61
26214.49,3020.85,69.08
27295.97,4609.03,85.67
26195.89,3043.63,246.30
27332.22,4608.57,33.79
26210.99,3069.15,144.31
27312.70,4612.52,27.36
26222.36,3055.20,39.55
27321.63,4618.71,71.01
26190.29,3030.67,52.65
27292.38,4596.25,82.89
26149.40,3051.45,215.28
27293.57,4649.31,5.62
26209.16,3049.66,56.03
27315.15,4617.65,12.72
26197.05,3037.81,67.81
26214.85,3065.63,77.01
27309.92,4614.44,88.08
27325.66,4619.70,22.40
26198.88,3048.10,-13.30
27313.51,4626.49,-21.74
26208.46,3030.24,204.65
26216.12,3033.18,56.74
27314.10,4620.46,-110.99
26232.01,3046.57,76.10
27311.85,4609.65,31.72
26216.24,3018.33,137.97
27312.39,4601.02,71.59
26225.72,3025.81,63.31
27330.59,4629.86,50.29
26215.90,3026.58,101.07
27327.48,4612.27,0.75
26249.55,3040.59,149.31
27321.59,4577.98,-89.60
26210.77,3037.21,434.37
27322.74,4596.73,66.15
26215.50,3063.79,113.84
27318.33,4619.03,-5.73
26222.63,3028.81,54.75
26552.52,4506.11,214.04
27304.61,4631.89,-119.06
26209.88,3036.68,-73.76
27316.84,4629.44,-45.66
26196.36,3062.19,58.70
27337.20,4600.70,99.70
26217.47,3035.05,64.36
27320.57,4601.85,16.52
26216.98,3041.82,85.75
27324.07,4642.20,-30.85
26221.44,3049.22,57.58
27278.66,4615.98,55.32
26210.07,3038.26,31.09
27316.77,4641.31,36.27
26191.94,3038.95,78.86
26597.88,4521.44,283.61
27326.03,4615.74,-291.39
26216.68,3025.56,73.98
26668.48,4478.92,173.70
27325.79,4613.15,-62.38
26228.98,3025.98,44.00
27321.97,4587.97,13.34
26219.63,3039.11,72.10
27319.15,4614.34,-4.67
26251.98,3019.29,10.96
27285.58,4610.50,-0.43
26220.55,3018.27,38.87
26204.57,2996.39,107.82
27321.02,4581.34,-39.49
26233.10,3014.17,38.16
26230.70,3008.45,91.40
27293.09,4603.47,-52.01
26188.44,3031.65,-46.09
